Time,Amb pressure (PSI),Accel Ped. Pos. (%),Boost (PSI),Boost target (PSI),Coolant (*C),Exhaust flap status,Gear (-),IAT (*C),Lambda bank 1 (AFR),Load act. (%),Load req. (%),MAF (g/s),Oil temp (*C),Rail pressure mean (PSI),Rail pressure req. (PSI),RPM (rpm),Speed (km/h),STFT 1 (%),Throttle Position (*),Timing Cyl. 1,Timing Cyl. 2 (*),Timing Cyl. 3 (*),Timing Cyl. 4 (*),Timing Cyl. 5 (*),Timing Cyl. 6 (*),Torque act. clutch (Nm),Transmission temp (*C),WGDC (%),Boost setpoint factor,Boost target RAM (PSI),Compressor after P-D (kW),Cyl1 Timing Cor (*),Cyl2 Timing Cor (*),Cyl3 Timing Cor (*),Cyl4 Timing Cor (*),Cyl5 Timing Cor (*),Cyl6 Timing Cor (*),Load actual RAM,MAF REQ (P corr.) (g/s),MAF req. WGDC (g/s),Mdk_max_gs (NM),Torque lim. 1 (-),Torque lim. 2 (-),Torque lim. 3 (-),MHD version 3.87 000021571DAA01 v1.08 stg2 plus 93_98
31.548,14.62,17.3,0.5,0,85,0,6,33,14.91,33.8,33.6,16.2,94,2441.4,2437.9,1480,89,-4.8,10.5,19.5,19.5,19.5,19.5,19.5,19.5,83,62,95.7,1,0,0,0,0,0,0,0,0,33.6,16.83,17.25,1000,0,0,0,0
31.628,14.62,16.9,0.5,0,85,0,6,33,14.93,32.2,33,15.6,94,2431.7,2420,1484,89,-4.6,10.2,19.5,19.5,19.5,19.5,19.5,19.5,80,62,95.8,1,0,0,0,0,0,0,0,0,32.8,16.56,16.88,1000,0,0,0,0
31.708,14.62,16.1,0.5,0,85,0,6,33,14.93,32.2,32.4,15.6,94,2410.7,2403.1,1484,89,-4.3,10.3,19.5,19.5,19.5,19.5,19.5,19.5,77,62,96,1,0,0,0,0,0,0,0,0,32.1,16.2,16.47,1000,0,0,0,0
31.808,14.62,14.9,0.5,0,85,0,6,33,14.87,30.8,30.3,14.8,94,2386.3,2379.9,1485,88,-4.3,9.9,19.5,19.5,19.5,19.5,19.5,19.5,75,62,96.6,1,0,0,0,0,0,0,0,0,29.3,14.55,15.35,1000,0,0,0,0
31.892,14.62,12.9,0.5,0,85,0,6,33,14.83,27.8,27.8,13.4,94,2355.7,2341.4,1477,88,-3.9,9.2,20,20,20,20,20,20,64,62,97,1,0,0,0,0,0,0,0,0,26.2,12.87,14.06,1000,0,0,0,0
31.984,14.62,11.4,0.5,0,85,0,6,33,14.8,23.2,22.4,11.1,94,2315.5,2288,1468,88,-3.7,8.2,21,21,21,21,21,21,52,62,97.1,1,0,0,0,0,0,0,0,0,22.7,11.27,12.27,1000,0,0,0,0
32.068,14.62,9.4,0.4,0,85,0,6,33,14.78,21,20,9.9,94,2257.4,2232.4,1466,88,-3.4,7,21,21,21,21,21,21,35,62,98,1,0,0,0,0,0,0,0,0,19.8,9.44,10.61,1000,0,0,0,0
32.147,14.62,8.6,0.4,0,85,0,6,33,14.75,18,18.1,8.8,94,2212.6,2187.8,1466,88,-3.5,5.7,23.5,23.5,23.5,23.5,23.5,23.5,24,62,100,1,0,0,0,0,0,0,0,0,17.5,8.57,9.5,1000,0,0,0,0
32.228,14.62,6.7,0.4,0,85,0,6,33,14.72,15.8,16.3,7.5,94,2167,2150.8,1462,88,-3.6,5.3,25.5,25.5,25.5,25.5,25.5,25.5,16,62,100,1,0,0,0,0,0,0,0,0,15.7,7.92,8.58,1000,0,0,0,0
32.308,14.62,3.9,0.4,0,85,0,6,33,14.59,15,15.3,7.1,94,2127.3,2120.3,1456,88,-4.1,4.9,28,28,28,28,28,28,6,62,100,1,0,0,0,0,0,0,0,0,14.9,7.5,7.92,1000,0,0,0,0
32.396,14.62,2,0.4,0,85,0,6,33,14.53,14.2,14.4,6.8,94,2095.1,2093,1462,88,-4,4.6,29,29,29,29,29,29,2,62,100,1,0,0,0,0,0,0,0,0,13.6,6.92,7.38,1000,0,0,0,0
32.503,14.62,0,0.4,0,85,0,6,33,14.56,12,13,5.9,94,2065.3,2071.4,1456,88,-4,4.1,30.5,30.5,30.5,30.5,30.5,30.5,-2,62,100,1,0,0,0,0,0,0,0,0,11.8,5.91,6.48,1000,0,0,0,0
32.592,14.62,0,0.4,0,85,0,6,33,14.65,11.2,11.8,5.4,94,2040.5,2050,1454,88,-3.6,3.7,24.3,24.3,24.3,24.3,24.3,24.3,-10,62,100,1,0,0,0,0,0,0,0,0,11.7,5.87,6.04,1000,0,0,0,0
32.680,14.62,0,0.3,0,85,0,6,33,14.73,11.2,11.7,5.5,94,2023.7,2035.5,1426,88,-3.3,3.7,6.2,6.2,6.2,6.2,6.2,6.2,-16,62,100,1,0,0,0,0,0,0,0,0,11.6,5.75,5.83,1000,0,0,0,0
32.767,14.62,0,0.3,0,85,0,6,33,14.74,11.2,11.7,5.3,94,2014.8,2024.8,1398,88,-3,3.7,0.9,0.9,0.9,0.9,0.9,0.9,-22,62,100,1,0,0,0,0,0,0,0,0,12,5.65,5.69,1000,0,0,0,0
32.860,14.62,0,0.3,0,85,0,6,33,14.65,11.2,11.7,5.3,94,2003.1,2014.4,1385,87,-3.5,3.6,-6,-6,-6,-6,-6,-6,-30,62,100,1,0,0,0,0,0,0,0,0,12,5.6,5.61,1000,0,0,0,0
32.940,14.62,0,0.3,0,85,0,6,33,14.57,11.2,11.7,5.3,94,1995.5,2005.3,1400,87,-3.9,3.6,-11.4,-11.4,-11.4,-11.4,-11.4,-11.4,-39,62,100,1,0,0,0,0,0,0,0,0,11.5,5.73,5.61,1000,0,0,0,0
33.018,14.62,0,0.3,0,85,0,6,33,14.53,11.2,11.7,5.3,94,1990.9,1998.8,1439,87,-4,3.7,-19.7,-19.7,-19.7,-19.7,-19.7,-19.7,-44,62,100,1,0,0,0,0,0,0,0,0,11.3,5.82,5.71,1000,0,0,0,0
33.108,14.62,0,0.3,0,85,0,6,33,14.51,11.2,11.7,5.3,94,1990.4,1993.2,1441,87,-4.1,3.8,-21.5,-21.5,-21.5,-21.5,-21.5,-21.5,-50,62,100,1,0,0,0,0,0,0,0,0,11.4,5.82,5.75,1000,0,0,0,0
33.188,14.62,0,0.3,0,85,0,6,33,14.5,11.2,11.7,5.3,94,2002.5,1988,1435,87,0,4,-21.5,-21.5,-21.5,-21.5,-21.5,-21.5,-50,62,100,1,0,0,0,0,0,0,0,0,11.5,5.79,5.76,1000,0,0,0,0
33.268,14.62,0,0.3,0,85,0,6,33,14.72,11.2,11.7,5.3,94,2005.3,1984,1431,86,0,4.3,-21.5,-21.5,-21.5,-21.5,-21.5,-21.5,-50,62,100,1,0,0,0,0,0,0,0,0,11.6,5.8,5.75,1000,0,0,0,0
33.351,14.62,0,0.3,0,85,0,6,33,14.95,11.2,11.7,5.3,94,2008,1980.6,1432,86,0,4.3,-21.5,-21.5,-21.5,-21.5,-21.5,-21.5,-50,62,100,1,0,0,0,0,0,0,0,0,11.6,5.78,5.75,1000,0,0,0,0
33.440,14.62,0,0.3,0,85,0,6,33,16.01,11.2,11.7,5.4,94,2010.1,1977.4,1422,86,0,4.2,-21.5,-21.5,-21.5,-21.5,-21.5,-21.5,-50,62,100,1,0,0,0,0,0,0,0,0,11.8,5.76,5.73,1000,0,0,0,0
33.528,14.62,0,0.3,0,85,0,6,33,16.83,11.2,11.7,5.4,94,2012.3,1975.1,1419,86,0,4.2,-21.5,-21.5,-21.5,-21.5,-21.5,-21.5,-50,62,100,1,0,0,0,0,0,0,0,0,11.9,5.73,5.7,1000,0,0,0,0
33.608,14.62,0,0.3,0,85,0,6,33,18.56,11.2,11.7,5.4,94,2014.8,1972.7,1408,86,0,4.2,-21.5,-21.5,-21.5,-21.5,-21.5,-21.5,-51,62,100,1,0,0,0,0,0,0,0,0,11.9,5.7,5.67,1000,0,0,0,0
33.700,14.62,0,0.2,0,85,0,6,33,19.67,11.2,11.7,5.4,94,2015.2,1970.9,1404,86,0,4.2,-22,-22,-22,-22,-22,-22,-51,62,100,1,0,0,0,0,0,0,0,0,12,5.68,5.64,1000,0,0,0,0
33.788,14.62,0,0.2,0,85,0,6,33,21.39,12,11.7,5.4,94,2017.5,1969.2,1393,85,0,4.2,-22,-22,-22,-22,-22,-22,-51,62,100,1,0,0,0,0,0,0,0,0,12,5.63,5.61,1000,0,0,0,0
33.876,14.62,0,0.2,0,85,0,6,33,23.19,11.2,11.7,5.3,94,2019,1967.8,1388,85,0,4.2,-22,-22,-22,-22,-22,-22,-52,62,100,1,0,0,0,0,0,0,0,0,11.9,5.62,5.58,1000,0,0,0,0
33.957,14.62,0,0.2,0,85,0,6,33,24.66,11.2,11.7,5.3,94,2021.8,1966.2,1384,85,0,4.2,-22,-22,-22,-22,-22,-22,-52,62,100,1,0,0,0,0,0,0,0,0,11.9,5.6,5.56,1000,0,0,0,0
34.048,14.62,0,0.2,0,85,0,6,33,27.44,11.2,11.7,5.3,94,2023.2,1964.8,1382,85,0,4.2,-22,-22,-22,-22,-22,-22,-52,62,100,1,0,0,0,0,0,0,0,0,11.9,5.59,5.56,1000,0,0,0,0
34.132,14.62,0,0.2,0,85,0,6,33,29.7,11.2,11.7,5.3,94,2024.2,1963.2,1380,84,0,4.2,-22,-22,-22,-22,-22,-22,-52,62,100,1,0,0,0,0,0,0,0,0,11.9,5.58,5.55,1000,0,0,0,0
34.220,14.62,0,0.2,0,85,0,6,33,31.49,11.2,11.7,5.3,94,2025.4,1961.6,1376,84,0,4.2,-22,-22,-22,-22,-22,-22,-52,62,100,1,0,0,0,0,0,0,0,0,11.9,5.56,5.53,1000,0,0,0,0
34.308,14.62,0,0.2,0,85,0,6,33,33.28,11.2,11.7,5.3,94,2027.2,1960,1375,84,0,4.2,-22,-22,-22,-22,-22,-22,-52,62,100,1,0,0,0,0,0,0,0,0,11.9,5.56,5.52,1000,0,0,0,0
34.388,14.62,0,0.2,0,85,0,6,33,34.54,12.8,14.8,5.8,94,2028.4,1958.7,1372,84,0,5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-52,62,100,1,0,0,0,0,0,0,0,0,14.7,7.37,6.42,1000,8,8,0,0
34.468,14.62,0,0.2,0,85,0,6,33,35.58,14.2,15.7,6.3,94,2008.4,1957.2,1370,83,0,5.3,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-52,62,100,1,0,0,0,0,0,0,0,0,16.9,9.17,7.46,1000,8,8,8,0
34.551,14.62,0,0.2,0,85,0,6,33,39.61,18,19.4,8.2,94,1949.2,1955.7,1382,83,0,7.4,-11.5,-11.5,-11.5,-11.5,-11.5,-11.5,-47,62,100,1,0,0,0,0,0,0,0,0,17.9,8.8,8.38,1000,8,8,8,0
34.653,14.62,0,0.2,0,85,0,6,33,51.61,16.5,18,8.4,94,1921.4,1957.8,1582,82,0,7,19.7,19.7,19.7,19.7,19.7,19.7,-16,62,100,1,0,0,0,0,0,0,0,0,14.5,8.39,8.5,1000,8,8,8,0
34.740,14.62,0,0.2,0,84,0,6,33,43.18,13.5,14.5,7.8,94,1952.1,1957.8,1720,82,0,6.6,-9.1,-9.1,-9.1,-9.1,-9.1,-9.1,-21,62,100,1,0,0,0,0,0,0,0,0,14.1,8.51,8.5,1000,8,8,8,0
34.839,14.62,0,0.2,0,84,0,6,33,30.36,11.2,11.8,6.3,94,1965.2,1962.2,1683,82,0,5.6,-11.5,-11.5,-11.5,-11.5,-11.5,-11.5,-40,62,100,1,0,0,0,0,0,0,0,0,11.6,6.84,7.32,1000,0,0,0,0
34.924,14.62,0,0.2,0,84,0,6,34,20.78,11.2,11.8,6.3,94,1965,1961.9,1666,81,0,5.4,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-41,62,100,1,0,0,0,0,0,0,0,0,11.9,6.78,6.95,1000,0,0,0,0
35.020,14.62,0,0.2,0,84,0,6,34,19.85,12,11.8,6.4,94,1962.1,1961.9,1654,81,0,5.2,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-46,62,100,1,0,0,0,0,0,0,0,0,12.1,6.74,6.75,1000,0,0,0,0
35.108,14.62,0,0.2,0,84,0,6,34,19.58,12,11.8,6.5,94,1960.6,1961.9,1650,81,0,5.2,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-46,62,100,1,0,0,0,0,0,0,0,0,12.2,6.74,6.69,1000,0,0,0,0
35.204,14.62,0,0.2,0,84,0,6,34,19.25,12,11.8,6.4,94,1958.8,1961.9,1657,80,0,5.2,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-46,62,100,1,0,0,0,0,0,0,0,0,12.1,6.74,6.68,1000,0,0,0,0
35.288,14.62,0,0.2,0,84,0,6,34,18.76,12,11.8,6.4,94,1962.6,1961.9,1646,80,0,5.2,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-46,62,100,1,0,0,0,0,0,0,0,0,12.1,6.71,6.67,1000,0,0,0,0
35.376,14.62,0,0.2,0,84,0,6,34,18.6,12,11.8,6.4,94,1962.7,1961.9,1644,80,0,5.2,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-46,62,100,1,0,0,0,0,0,0,0,0,12,6.72,6.66,1000,0,0,0,0
35.460,14.62,0,0.2,0,84,0,6,34,17.68,12,11.8,6.3,94,1963.1,1961.9,1638,79,0,5.2,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-46,62,100,1,0,0,0,0,0,0,0,0,12.1,6.67,6.63,1000,0,0,0,0
35.555,14.62,0,0.2,0,84,0,6,34,17.59,12,11.8,6.3,94,1961.1,1961.9,1630,79,0,5.2,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-46,62,100,1,0,0,0,0,0,0,0,0,12.1,6.64,6.61,1000,0,0,0,0
35.652,14.62,0,0.3,0,84,0,6,34,18.53,12,11.8,6.3,94,1959,1961.9,1630,78,0,5.1,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-46,62,100,1,0,0,0,0,0,0,0,0,12.1,6.64,6.59,1000,0,0,0,0
35.749,14.62,0,0.2,0,84,0,6,34,17.24,12,11.8,6.3,94,1959.8,1961.9,1616,78,-1,5.1,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-46,62,100,1,0,0,0,0,0,0,0,0,11.9,6.57,6.54,1000,0,0,0,0
35.848,14.62,0,0.2,0,84,0,6,34,16.86,11.2,11.8,6.1,94,1964.1,1961.9,1610,78,-1.9,5.1,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-46,62,100,1,0,0,0,0,0,0,0,0,11.8,6.55,6.52,1000,0,0,0,0
35.936,14.62,0,0.3,0,84,0,6,34,16.98,11.2,11.8,6.1,94,1964.5,1961.9,1604,77,-1,4.9,-18.5,-18.5,-18.5,-18.5,-18.5,-18.5,-46,62,100,1,0,0,0,0,0,0,0,0,11.9,6.52,6.5,1000,0,0,0,0
36.021,14.62,0,0.2,0,84,0,6,34,16.62,11.2,11.8,6.1,94,1971.2,1961.9,1596,77,0,4.9,-19,-19,-19,-19,-19,-19,-50,62,100,1,0,0,0,0,0,0,0,0,11.9,6.48,6.47,1000,0,0,0,0
36.121,14.62,0,0.2,0,84,0,6,34,16.61,12,18.2,6.2,94,1971.8,1961.9,1586,77,0,6.7,-13,-13,-13,-13,-13,-13,-50,62,100,1,0,0,0,0,0,0,0,0,14.4,12.21,7.85,1000,8,8,8,0
36.209,14.62,0,0.2,0,84,0,6,34,16.89,20.2,23,10.5,94,1934.7,1963.1,1582,76,0,9.4,19.6,19.6,19.6,19.6,19.6,19.6,-38,62,100,1,0,0,0,0,0,0,0,0,24.2,14.33,11.74,1000,8,8,8,0
36.300,14.62,0,0.2,0,84,0,6,34,21.15,24.8,25,13.5,94,1936.6,1961.9,1683,76,0,10.7,19.3,19.3,19.3,19.3,19.3,19.3,36,62,100,1,0,0,0,0,0,0,0,0,23.1,9.45,12.72,1000,8,8,8,0
36.380,14.62,0,0.3,0,84,0,6,34,21.97,15,13.6,9.3,94,1958.7,1969.3,1899,76,0,6.9,3.4,3.4,3.4,3.4,3.4,3.4,18,62,100,1,0,0,0,0,0,0,0,0,13.1,9.1,10.2,1000,8,8,8,0
36.468,14.62,0,0.3,0,84,0,6,34,18.5,12,13,7.5,94,1943.2,1974.3,1856,75,0,6.8,-9,-9,-9,-9,-9,-9,-30,62,100,1,0,0,0,0,0,0,0,0,11.7,7.6,8.64,1000,8,8,8,0
36.564,14.62,0,0.3,0,84,0,6,34,16.56,11.2,11.9,6.9,94,1933.4,1971.6,1844,75,0,5.9,-9,-9,-9,-9,-9,-9,-36,62,100,1,0,0,0,0,0,0,0,0,11.7,7.53,7.86,1000,0,0,0,0
36.652,14.62,0,0.3,0,84,0,6,34,15.92,11.2,11.9,7.1,94,1939,1968.9,1833,75,0,5.8,-15,-15,-15,-15,-15,-15,-40,62,100,1,0,0,0,0,0,0,0,0,12.1,7.49,7.59,1000,0,0,0,0
36.740,14.62,0,0.3,0,84,0,6,34,16.07,12,11.9,7.2,94,1943.2,1967.2,1824,74,0,5.7,-15,-15,-15,-15,-15,-15,-43,62,100,1,0,0,0,0,0,0,0,0,12.2,7.47,7.46,1000,0,0,0,0
36.820,14.62,0,0.3,0,84,0,6,34,17.41,12,11.9,7.2,94,1949.8,1965.7,1822,74,0,5.7,-15,-15,-15,-15,-15,-15,-43,62,100,1,0,0,0,0,0,0,0,0,12.2,7.47,7.43,1000,0,0,0,0
36.920,14.62,0,0.3,0,84,0,6,34,16.59,12,11.9,7.1,94,1954.4,1964.6,1813,74,0,5.7,-15.5,-15.5,-15.5,-15.5,-15.5,-15.5,-43,62,100,1,0,0,0,0,0,0,0,0,12,7.41,7.39,1000,0,0,0,0
37.020,14.62,0,0.3,0,84,0,6,34,16.52,11.2,11.9,6.9,94,1960.2,1963.8,1812,74,0,5.7,-15.5,-15.5,-15.5,-15.5,-15.5,-15.5,-44,62,100,1,0,0,0,0,0,0,0,0,11.9,7.4,7.36,1000,0,0,0,0
37.120,14.62,0,0.3,0,84,0,6,34,16.33,11.2,11.9,6.9,94,1960.4,1962.8,1800,73,0.3,5.6,-15.5,-15.5,-15.5,-15.5,-15.5,-15.5,-42,62,100,1,0,0,0,0,0,0,0,0,11.9,7.35,7.33,1000,0,0,0,0
37.220,14.62,0,0.3,0,84,0,6,34,16.15,11.2,11.9,6.9,94,1962.4,1961.9,1792,73,0.8,5.5,-16,-16,-16,-16,-16,-16,-43,62,100,1,0,0,0,0,0,0,0,0,11.9,7.32,7.29,1000,0,0,0,0
37.325,14.62,0,0.3,0,84,0,6,34,16.99,11.2,11.9,6.8,94,1959.7,1961.5,1785,72,5.2,5.6,-16,-16,-16,-16,-16,-16,-43,62,100,1,0,0,0,0,0,0,0,0,11.9,7.3,7.27,1000,0,0,0,0
37.420,14.62,0,0.3,0,84,0,6,34,16.9,11.2,11.9,6.8,94,1963.1,1961.5,1780,72,6.4,5.5,-16,-16,-16,-16,-16,-16,-44,62,100,1,0,0,0,0,0,0,0,0,12,7.26,7.23,1000,0,0,0,0
37.509,14.62,0,0.3,0,84,0,6,34,16.92,11.2,11.9,6.8,94,1962.2,1961.5,1775,72,7.5,5.4,-16,-16,-16,-16,-16,-16,-44,62,100,1,0,0,0,0,0,0,0,0,11.9,7.27,7.21,1000,0,0,0,0
37.604,14.62,0,0.3,0,84,0,6,34,16.87,12,11.9,6.8,94,1962.1,1961.2,1767,71,8.1,5.4,-16,-16,-16,-16,-16,-16,-44,62,100,1,0,0,0,0,0,0,0,0,12.1,7.22,7.19,1000,0,0,0,0
37.704,14.62,0,0.3,0,84,0,6,34,16.52,12,11.9,6.9,94,1981.6,1961.2,1753,71,0,5.4,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-48,62,100,1,0,0,0,0,0,0,0,0,12,7.14,7.13,1000,0,0,0,0
37.804,14.62,0,0.3,0,84,0,6,34,16.46,12,11.8,6.8,94,1983.8,1961.2,1744,71,0,5.4,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-48,62,100,1,0,0,0,0,0,0,0,0,12,7.1,7.09,1000,8,8,8,0
37.892,14.62,0,0.3,0,84,0,5,34,16.61,17.2,19.2,9.7,94,1963.2,1966.9,1722,70,0,8.1,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-46,62,100,1,0,0,0,0,0,0,0,0,20.5,19.01,11.35,1000,8,8,8,0
37.998,14.62,0,0.2,0,84,0,5,34,19.48,30.8,31.7,18,94,1892.2,1964.5,1792,70,0,12.7,19.8,19.8,19.8,19.8,19.8,19.8,22,62,100,1,0,0,0,0,0,0,0,0,31.4,20.12,17.28,1000,8,8,8,0
38.093,14.62,0,0.3,0,84,0,5,34,20.84,29.2,31.8,18.4,94,1912.8,1962.1,1918,70,0,13.7,21,21,21,21,21,21,68,62,100,1,0,0,0,0,0,0,0,0,30.7,21.44,19.83,1000,8,8,8,0
38.196,14.62,0,0.3,0,84,0,5,34,15.1,30,31.6,20.2,94,1926.8,1964.6,2065,69,0,14.7,23.5,23.5,23.5,23.5,23.5,23.5,70,62,100,1,0,0,0,0,0,0,0,0,17.9,10.09,16.75,1000,8,8,8,0
38.292,14.62,0,0.4,0,84,0,5,34,14.43,13.5,13.1,9.4,94,1995.9,1995.1,2132,69,0,6.8,6.4,4.8,4.8,4.8,4.8,4.8,-5,62,100,1,0,0,0,0,0,0,0,0,12.3,9.72,11.57,1000,8,8,8,0
38.395,14.62,0,0.4,0,84,0,5,34,14.48,11.2,12,8.3,94,2008.1,2001.8,2164,69,0,6.9,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-32,62,100,1,0,0,0,0,0,0,0,0,12,9,9.7,1000,0,0,0,0
38.492,14.62,0,0.4,0,84,0,5,34,14.26,12,12,8.4,94,1991.3,2000,2171,68,0,6.5,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5,-36,62,100,1,0,0,0,0,0,0,0,0,12.3,8.91,9.11,1000,0,0,0,0
38.595,14.62,0,0.4,0,84,0,5,34,14.51,12,12,8.4,94,1992.2,1997.9,2142,68,0,6.5,-13.5,-13.5,-13.5,-13.5,-13.5,-13.5,-44,62,100,1,0,0,0,0,0,0,0,0,12.1,8.82,8.87,1000,0,0,0,0
38.692,14.62,0,0.4,0,84,0,5,34,16.38,12,12,8.3,94,1994.4,1995.2,2127,68,0,6.5,-13.5,-13.5,-13.5,-13.5,-13.5,-13.5,-43,62,100,1,0,0,0,0,0,0,0,0,12.1,8.78,8.76,1000,0,0,0,0
38.793,14.62,0,0.4,0,84,0,5,34,16.56,12,12,8.3,94,1991.2,1992.8,2132,67,0,6.5,-13.5,-13.5,-13.5,-13.5,-13.5,-13.5,-43,62,100,1,0,0,0,0,0,0,0,0,12.1,8.78,8.72,1000,0,0,0,0
38.892,14.62,0,0.4,0,84,0,5,34,16.81,12,12,8.3,94,1988.3,1991.1,2127,67,0,6.4,-13.5,-13.5,-13.5,-13.5,-13.5,-13.5,-43,62,100,1,0,0,0,0,0,0,0,0,12.1,8.78,8.71,1000,0,0,0,0
38.992,14.62,0,0.4,0,84,0,5,34,16.67,12,12,8.3,94,1990.3,1989.3,2119,67,0,6.4,-13.5,-13.5,-13.5,-13.5,-13.5,-13.5,-42,62,100,1,0,0,0,0,0,0,0,0,12.2,8.71,8.68,1000,0,0,0,0
39.092,14.62,0,0.4,0,84,0,5,34,17.1,12,11.9,8.3,94,1986.2,1987.5,2104,66,0,6.3,-14,-14,-14,-14,-14,-14,-42,62,100,1,0,0,0,0,0,0,0,0,12.1,8.66,8.63,1000,0,0,0,0
39.197,14.62,0,0.5,0,84,0,5,34,16.87,12,11.9,8.1,94,1983.5,1985.7,2098,66,0,6.3,-14,-14,-14,-14,-14,-14,-42,62,100,1,0,0,0,0,0,0,0,0,11.9,8.63,8.59,1000,0,0,0,0
39.313,14.62,0,0.4,0,84,0,5,34,17.02,11.2,11.9,8,94,1984.8,1983.5,2086,66,0,6,-14,-14,-14,-14,-14,-14,-42,62,100,1,0,0,0,0,0,0,0,0,11.8,8.57,8.55,1000,0,0,0,0
39.416,14.62,0,0.5,0,84,0,5,34,17.3,11.2,11.9,7.9,94,1985.1,1981.9,2076,65,0,6.1,-14,-14,-14,-14,-14,-14,-42,62,100,1,0,0,0,0,0,0,0,0,11.8,8.53,8.51,1000,0,0,0,0
39.517,14.62,0,0.4,0,84,0,5,34,16.58,11.2,11.9,7.9,94,1987.7,1980.1,2070,65,0,6.2,-11.5,-11.5,-11.5,-11.5,-11.5,-11.5,-42,62,100,1,0,0,0,0,0,0,0,0,11.9,8.49,8.47,1000,0,0,0,0
39.612,14.62,0,0.4,0,83,0,5,34,17.38,12,11.9,7.9,94,1992.5,1978.2,2048,65,0,6.2,-12,-12,-12,-12,-12,-12,-45,62,100,1,0,0,0,0,0,0,0,0,12,8.41,8.39,1000,0,0,0,0
39.712,14.62,0,0.4,0,83,0,5,34,17.57,12,11.9,8,94,1993.4,1975.9,2042,64,0,6.1,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-45,62,100,1,0,0,0,0,0,0,0,0,12.1,8.38,8.35,1000,0,0,0,0
39.812,14.62,0,0.4,0,83,0,5,34,18.31,12,11.9,7.9,94,1996.2,1973.9,2030,63,0,6.1,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-44,62,100,1,0,0,0,0,0,0,0,0,12.2,8.31,8.29,1000,0,0,0,0
39.912,14.62,0,0.4,0,83,0,5,34,19.81,12,11.9,7.8,95,1997.5,1971.2,2006,63,0,6,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-44,62,100,1,0,0,0,0,0,0,0,0,12.1,8.24,8.22,1000,0,0,0,0
40.016,14.62,0,0.4,0,83,0,5,34,21.17,12,11.9,7.8,95,1998.5,1968.5,1996,63,0,6,-13,-13,-13,-13,-13,-13,-44,62,100,1,0,0,0,0,0,0,0,0,12.1,8.19,8.15,1000,0,0,0,0
40.117,14.62,0,0.4,0,83,0,5,34,22.95,12,11.9,7.8,95,1998.9,1966.5,1984,62,0,6,-13,-13,-13,-13,-13,-13,-44,62,100,1,0,0,0,0,0,0,0,0,12,8.14,8.11,1000,0,0,0,0
40.216,14.62,0,0.4,0,83,0,5,34,24.92,12,11.9,7.7,95,2001.1,1964.8,1966,62,0,6,-13,-13,-13,-13,-13,-13,-45,62,100,1,0,0,0,0,0,0,0,0,12.1,8.06,8.05,1000,0,0,0,0
40.315,14.62,0,0.4,0,83,0,5,34,28.53,12,11.9,7.6,95,2001.5,1963.7,1954,61,0,6,-13.5,-13.5,-13.5,-13.5,-13.5,-13.5,-45,62,100,1,0,0,0,0,0,0,0,0,12.2,8.01,7.98,1000,0,0,0,0
40.416,14.62,0,0.3,0,83,0,5,34,31.23,12,11.9,7.6,95,2002.2,1962.8,1942,61,0,5.9,-13.5,-13.5,-13.5,-13.5,-13.5,-13.5,-45,62,100,1,0,0,0,0,0,0,0,0,12,7.95,7.92,1000,0,0,0,0
40.512,14.62,0,0.4,0,83,0,5,34,32.88,11.2,11.9,7.4,95,2004.1,1961.9,1935,61,0,5.9,-13.5,-13.5,-13.5,-13.5,-13.5,-13.5,-45,62,100,1,0,0,0,0,0,0,0,0,11.9,7.93,7.9,1000,0,0,0,0
40.615,14.62,0,0.3,0,83,0,5,34,34.75,11.2,11.9,7.4,95,2005.4,1961.2,1929,61,0,5.9,-14,-14,-14,-14,-14,-14,-45,62,100,1,0,0,0,0,0,0,0,0,11.9,7.89,7.87,1000,0,0,0,0
40.712,14.62,0,0.3,0,83,0,5,34,37.77,11.2,11.9,7.4,95,2005.9,1961.2,1917,60,0,5.9,-14,-14,-14,-14,-14,-14,-45,62,100,1,0,0,0,0,0,0,0,0,12,7.84,7.82,1000,0,0,0,0
